State,District,District_Id,Temprature,Year,Rainfall,Season,Crop,Crop_Id,Area,Production
Karnataka,Bidar,5,29,2016,115,Whole Year ,Castor seed,5,379,165
Karnataka,Bidar,5,30,2017,128,Whole Year ,Coconut ,6,11368,202100000
Karnataka,Bidar,5,28,2018,111,Whole Year ,Dry chillies,9,169,74
Karnataka,Bidar,5,30,2009,113,Whole Year ,Dry ginger,72,4,44
Karnataka,Bidar,5,27,2010,113,Whole Year ,Garlic,52,32,150
Karnataka,Bidar,5,31,2011,123,Whole Year ,Horse-gram,24,431,188
Karnataka,Bidar,5,27,2012,117,Whole Year ,Moong(Green Gram),13,521,360
Karnataka,Bidar,5,31,2013,112,Whole Year ,Onion,14,1275,13003
Karnataka,Bidar,5,31,2014,126,Whole Year ,Potato,73,238,4342
Karnataka,Bidar,5,27,2015,121,Whole Year ,Small millets,22,11,14
Karnataka,Bidar,5,27,2016,126,Whole Year ,Sugarcane,16,31541,3545831
Karnataka,Bidar,5,25,2017,130,Whole Year ,Sunflower,17,119,184
Karnataka,Bidar,5,26,2018,119,Whole Year ,Tapioca,19,5892,237160
Karnataka,Bidar,5,27,2009,118,Whole Year ,Tobacco,25,1329,4676
Karnataka,Bidar,5,29,2010,125,Whole Year ,Turmeric,20,12857,65108
Karnataka,Bidar,5,27,2011,127,Whole Year ,Urad,21,1018,813
Karnataka,Bidar,5,30,2012,119,Kharif     ,Arhar/Tur,1,826,210
Karnataka,Bidar,5,28,2013,121,Kharif     ,Castor seed,5,954,95.37
Karnataka,Bidar,5,27,2014,127,Kharif     ,Cotton(lint),8,696,1713
Karnataka,Bidar,5,27,2015,128,Kharif     ,Groundnut,10,15710,22070
Karnataka,Bidar,5,29,2016,118,Kharif     ,Horse-gram,24,607,243
Karnataka,Bidar,5,30,2017,116,Kharif     ,Maize,12,13955,64089
Karnataka,Bidar,5,29,2018,122,Kharif     ,Moong(Green Gram),13,340,90
Karnataka,Bidar,5,27,2000,114,Kharif     ,Ragi,15,5099,9337
Karnataka,Bidar,5,29,2001,126,Kharif     ,Rice,0,6603,29125
Karnataka,Bidar,5,31,2002,118,Kharif     ,Sunflower,17,52,56
Karnataka,Bidar,5,28,2003,128,Kharif     ,Urad,21,478,261
Karnataka,Bidar,5,27,2004,113,Whole Year ,Sugarcane,16,31227,2832977
Karnataka,Bidar,5,27,2005,112,Kharif     ,Bajra,2,87,199
Karnataka,Bidar,5,30,2006,110,Kharif     ,Castor seed,5,346,101
Karnataka,Bidar,5,26,2007,128,Kharif     ,Cotton(lint),8,448,1284
Karnataka,Bidar,5,27,2008,120,Kharif     ,Groundnut,10,15110,28484
Karnataka,Bidar,5,27,2009,117,Kharif     ,Horse-gram,24,917,590
Karnataka,Bidar,5,28,2000,121,Kharif     ,Maize,12,17068,105065
Karnataka,Bidar,5,27,2001,117,Kharif     ,Moong(Green Gram),13,262,147
Karnataka,Bidar,5,28,2002,124,Kharif     ,Onion,14,896,10570
Karnataka,Bidar,5,27,2003,124,Kharif     ,Potato,73,411,6777
Karnataka,Bidar,5,27,2004,124,Kharif     ,Ragi,15,5626,13425
Karnataka,Bidar,5,25,2005,114,Kharif     ,Rice,0,30889,163021
Karnataka,Bidar,5,27,2006,111,Kharif     ,Sunflower,17,9,16
Karnataka,Bidar,5,29,2007,115,Kharif     ,Urad,21,443,372
Karnataka,Bidar,5,30,2008,128,Rabi       ,Bajra,2,8,16
Karnataka,Bidar,5,28,2009,111,Rabi       ,Cotton(lint),8,120,241
Karnataka,Bidar,5,30,2000,113,Rabi       ,Groundnut,10,2001,3368
Karnataka,Bidar,5,27,2001,113,Rabi       ,Horse-gram,24,30,19
Karnataka,Bidar,5,31,2002,123,Rabi       ,Maize,12,1191,5958
Karnataka,Bidar,5,27,2003,117,Rabi       ,Moong(Green Gram),13,99,80
Karnataka,Bidar,5,31,2004,112,Rabi       ,Onion,14,243,2058
Karnataka,Bidar,5,31,2005,126,Rabi       ,Rapeseed &Mustard,38,12,3
Karnataka,Bidar,5,27,2006,121,Rabi       ,Sunflower,17,27,27
Karnataka,Bidar,5,27,2007,126,Rabi       ,Urad,21,340,290
Karnataka,Bidar,5,25,2008,130,Whole Year ,Arecanut,40,367,810
Karnataka,Bidar,5,26,2009,119,Whole Year ,Arhar/Tur,1,1541,1200
Karnataka,Bidar,5,27,2000,118,Whole Year ,Banana,3,10426,314123
Karnataka,Bidar,5,29,2001,125,Whole Year ,Black pepper,26,3,1
Karnataka,Bidar,5,27,2002,127,Whole Year ,Cashewnut,4,15,4
Karnataka,Bidar,5,30,2003,119,Whole Year ,Coconut ,6,13056,100600000
Karnataka,Bidar,5,28,2004,121,Whole Year ,Coriander,7,3,1
Karnataka,Bidar,5,27,2005,127,Whole Year ,Dry chillies,9,198,54
Karnataka,Bidar,5,27,2006,128,Whole Year ,Dry ginger,72,3,21
Karnataka,Bidar,5,29,2007,118,Whole Year ,Garlic,52,32,153
Karnataka,Bidar,5,30,2008,116,Whole Year ,Small millets,22,8,9
Karnataka,Bidar,5,29,2009,122,Whole Year ,Sugarcane,16,23539,2562633
Karnataka,Bidar,5,27,2009,114,Whole Year ,Tapioca,19,4794,180844
Karnataka,Bidar,5,29,2010,126,Whole Year ,Tobacco,25,2005,3152
Karnataka,Bidar,5,31,2011,118,Whole Year ,Turmeric,20,8179,40641
Karnataka,Bijapur,6,28,2012,128,Kharif     ,Banana,3,145,3004
Karnataka,Bijapur,6,27,2013,113,Kharif     ,Horse-gram,24,37,20
Karnataka,Bijapur,6,27,2014,112,Kharif     ,Onion,14,1,8
Karnataka,Bijapur,6,30,2015,110,Kharif     ,Sesamum,23,623,490
Karnataka,Bijapur,6,26,2016,128,Kharif     ,Small millets,22,5,10
Karnataka,Bijapur,6,27,2017,120,Whole Year ,Arhar/Tur,1,9,10
Karnataka,Bijapur,6,27,2018,117,Whole Year ,Banana,3,242,9290
Karnataka,Bijapur,6,28,2009,121,Whole Year ,Cashewnut,4,591,370
Karnataka,Bijapur,6,27,2010,117,Whole Year ,Cotton(lint),8,119,230
Karnataka,Bijapur,6,28,2011,124,Whole Year ,Dry chillies,9,288,320
Karnataka,Bijapur,6,27,2012,124,Whole Year ,Groundnut,10,29227,56590
Karnataka,Bijapur,6,27,2013,124,Whole Year ,Jowar,11,4,10
Karnataka,Bijapur,6,25,2014,114,Whole Year ,Moong(Green Gram),13,527,190
Karnataka,Bijapur,6,27,2015,111,Whole Year ,Pulses total,29,2405,910
Karnataka,Bijapur,6,29,2016,115,Whole Year ,Ragi,15,1036,1740
Karnataka,Bijapur,6,30,2017,128,Whole Year ,Rice,0,154694,505700
Karnataka,Bijapur,6,28,2018,111,Whole Year ,Sugarcane,16,6735,9896000
Karnataka,Bijapur,6,30,2009,113,Whole Year ,Sweet potato,18,53,350
Karnataka,Bijapur,6,27,2010,113,Whole Year ,Tapioca,19,7,260
Karnataka,Bijapur,6,31,2011,123,Whole Year ,Total foodgrain,30,158145,508380
Karnataka,Bijapur,6,27,2012,117,Whole Year ,Urad,21,1046,490
Karnataka,Bijapur,6,31,2013,112,Kharif     ,Arhar/Tur,1,101,87
Karnataka,Bijapur,6,31,2014,126,Kharif     ,Cotton(lint),8,90,206
Karnataka,Bijapur,6,27,2015,121,Kharif     ,Groundnut,10,48027,127382
Karnataka,Bijapur,6,27,2016,126,Kharif     ,Horse-gram,24,243,122
Karnataka,Bijapur,6,25,2017,130,Kharif     ,Jowar,11,24,50
Karnataka,Bijapur,6,26,2018,119,Kharif     ,Moong(Green Gram),13,3447,1644
Karnataka,Bijapur,6,27,2009,118,Kharif     ,Pulses total,29,16754,7512
Karnataka,Bijapur,6,29,2010,125,Kharif     ,Ragi,15,5358,11036
Karnataka,Bijapur,6,27,2011,127,Kharif     ,Rice,0,207871,711233
Karnataka,Bijapur,6,30,2012,119,Kharif     ,Sesamum,23,3681,2327
Karnataka,Bijapur,6,28,2013,121,Kharif     ,Sunflower,17,81,79
Karnataka,Bijapur,6,27,2014,127,Kharif     ,Total foodgrain,30,230007,72983
Karnataka,Bijapur,6,27,2015,128,Kharif     ,Urad,21,10055,4917
Karnataka,Bijapur,6,29,2016,118,Whole Year ,Banana,3,124,4760
Karnataka,Bijapur,6,30,2017,116,Whole Year ,Cashewnut,4,284,58
Karnataka,Bijapur,6,29,2018,122,Whole Year ,Coriander,7,22,7
Karnataka,Bijapur,6,27,2000,114,Whole Year ,Dry chillies,9,350,383
Karnataka,Bijapur,6,29,2001,126,Whole Year ,Garlic,52,12,63
Karnataka,Bijapur,6,31,2002,118,Whole Year ,Sannhamp,32,277,202
Karnataka,Bijapur,6,28,2003,128,Whole Year ,Sugarcane,16,23801,5775500
Karnataka,Bijapur,6,27,2004,113,Whole Year ,Sweet potato,18,69,1146
Karnataka,Bijapur,6,27,2005,112,Whole Year ,Tapioca,19,32,1188
Karnataka,Bijapur,6,30,2006,110,Whole Year ,Turmeric,20,10,61
Karnataka,Bijapur,6,26,2007,128,Kharif     ,Arhar/Tur,1,83,59
Karnataka,Bijapur,6,27,2008,120,Kharif     ,Bajra,2,12,34
Karnataka,Bijapur,6,27,2009,117,Kharif     ,Cotton(lint),8,192,454
Karnataka,Bijapur,6,28,2000,121,Kharif     ,Groundnut,10,41829,96384
Karnataka,Bijapur,6,27,2001,117,Kharif     ,Horse-gram,24,120,55
Karnataka,Bijapur,6,28,2002,124,Kharif     ,Moong(Green Gram),13,3226,1752
Karnataka,Bijapur,6,27,2003,124,Kharif     ,Ragi,15,5173,10797
Karnataka,Bijapur,6,27,2004,124,Kharif     ,Rice,0,193691,618958
Karnataka,Bijapur,6,25,2005,114,Kharif     ,Sesamum,23,3631,1768
Karnataka,Bijapur,6,27,2006,111,Kharif     ,Sunflower,17,72,72
Karnataka,Bijapur,6,29,2007,115,Kharif     ,Urad,21,8281,4290
Karnataka,Bijapur,6,30,2008,128,Whole Year ,Banana,3,145,3004
Karnataka,Bijapur,6,28,2009,111,Whole Year ,Cashewnut,4,439,129
Karnataka,Bijapur,6,30,2000,113,Whole Year ,Coriander,7,4,1
Karnataka,Bijapur,6,27,2001,113,Whole Year ,Dry chillies,9,357,389
Karnataka,Bijapur,6,31,2002,123,Whole Year ,Guar seed,35,8256,103950
Karnataka,Bijapur,6,27,2003,117,Whole Year ,Onion,14,1,8
Karnataka,Bijapur,6,31,2004,112,Whole Year ,Sugarcane,16,8256,996236
Karnataka,Bijapur,6,31,2005,126,Whole Year ,Sweet potato,18,14,106
Karnataka,Bijapur,6,27,2006,121,Whole Year ,Tapioca,19,3,106
Karnataka,Bijapur,6,27,2007,126,Whole Year ,Turmeric,20,368,1873
Karnataka,Bijapur,6,25,2008,130,Kharif     ,Arhar/Tur,1,160,113
Karnataka,Bijapur,6,26,2009,119,Kharif     ,Bajra,2,23,52
Karnataka,Bijapur,6,27,2000,118,Kharif     ,Cotton(lint),8,234,559
Karnataka,Bijapur,6,29,2001,125,Kharif     ,Groundnut,10,43956,105594
Karnataka,Bijapur,6,27,2002,127,Kharif     ,Moong(Green Gram),13,3484,1627
Karnataka,Bijapur,6,30,2003,119,Kharif     ,Other Kharif pulses,37,2449,622
Karnataka,Bijapur,6,28,2004,121,Kharif     ,Ragi,15,5113,10164
Karnataka,Bijapur,6,27,2005,127,Kharif     ,Rice,0,172517,574297
Karnataka,Bijapur,6,27,2006,128,Kharif     ,Sesamum,23,2654,1441
Karnataka,Bijapur,6,29,2007,118,Kharif     ,Sunflower,17,72,75
Karnataka,Bijapur,6,30,2008,116,Kharif     ,Urad,21,8836,4577
Karnataka,Bijapur,6,29,2009,122,Whole Year ,Banana,3,26,539
Karnataka,Bijapur,6,27,2009,114,Whole Year ,Cashewnut,4,199,66
Karnataka,Bijapur,6,29,2010,126,Whole Year ,Coriander,7,10,2
Karnataka,Bijapur,6,31,2011,118,Whole Year ,Dry chillies,9,304,275
Karnataka,Bijapur,6,28,2012,128,Whole Year ,Sannhamp,32,10,7
Karnataka,Bijapur,6,27,2013,113,Whole Year ,Sugarcane,16,6159,743195
Karnataka,Bijapur,6,27,2014,112,Whole Year ,Sweet potato,18,7,53
Karnataka,Bijapur,6,30,2015,110,Whole Year ,Tapioca,19,13,461
Karnataka,Bijapur,6,26,2016,128,Whole Year ,Turmeric,20,4,20
Karnataka,Bijapur,6,27,2017,120,Kharif     ,Arhar/Tur,1,6,0.1
Karnataka,Bijapur,6,27,2018,117,Kharif     ,Bajra,2,47,110
Karnataka,Bijapur,6,28,2009,121,Kharif     ,Cotton(lint),8,171,350
Karnataka,Bijapur,6,27,2010,117,Kharif     ,Groundnut,10,27151,84670
Karnataka,Bijapur,6,28,2011,124,Kharif     ,Jowar,11,1,1
Karnataka,Bijapur,6,27,2012,124,Kharif     ,Moong(Green Gram),13,351,150
Karnataka,Bijapur,6,27,2013,124,Kharif     ,Ragi,15,844,3070
Karnataka,Bijapur,6,25,2014,114,Kharif     ,Rice,0,135160,478940
Karnataka,Bijapur,6,27,2015,111,Kharif     ,Sesamum,23,649,480
Karnataka,Bijapur,6,29,2016,115,Kharif     ,Urad,21,1519,600
Karnataka,Bijapur,6,30,2017,128,Whole Year ,Sugarcane,16,6165,932200
Karnataka,Bijapur,6,28,2018,111,Kharif     ,Arhar/Tur,1,31,17
Karnataka,Bijapur,6,30,2009,113,Kharif     ,Bajra,2,26,48
Karnataka,Bijapur,6,27,2010,113,Kharif     ,Cotton(lint),8,141,275
Karnataka,Bijapur,6,31,2011,123,Kharif     ,Groundnut,10,23529,59805
Karnataka,Bijapur,6,27,2012,117,Kharif     ,Horse-gram,24,8,2
Karnataka,Bijapur,6,31,2013,112,Kharif     ,Jowar,11,1,1
Karnataka,Bijapur,6,31,2014,126,Kharif     ,Moong(Green Gram),13,309,132
Karnataka,Bijapur,6,27,2015,121,Kharif     ,Other Kharif pulses,37,569,145
Karnataka,Bijapur,6,27,2016,126,Kharif     ,Ragi,15,929,1754
Karnataka,Bijapur,6,25,2017,130,Kharif     ,Rice,0,97420,278087
Karnataka,Bijapur,6,26,2018,119,Kharif     ,Sesamum,23,1308,788
Karnataka,Bijapur,6,27,2009,118,Kharif     ,Urad,21,2203,879
Karnataka,Bijapur,6,29,2010,125,Whole Year ,Ash Gourd,41,3,0
Karnataka,Bijapur,6,27,2011,127,Whole Year ,Banana,3,231,8536
Karnataka,Bijapur,6,30,2012,119,Whole Year ,Bhindi,44,177,1851
Karnataka,Bijapur,6,28,2013,121,Whole Year ,Bitter Gourd,45,22,0
Karnataka,Bijapur,6,27,2014,127,Whole Year ,Bottle Gourd,46,6,0
Karnataka,Bijapur,6,27,2015,128,Whole Year ,Brinjal,47,237,2388
Karnataka,Bijapur,6,29,2016,118,Whole Year ,Cashewnut,4,401,121
Karnataka,Bijapur,6,30,2017,116,Whole Year ,Citrus Fruit,49,42,47
Karnataka,Bijapur,6,29,2018,122,Whole Year ,Coconut ,6,4564,14400
Karnataka,Bijapur,6,27,2000,114,Whole Year ,Cucumber,50,77,0
Karnataka,Bijapur,6,29,2001,126,Whole Year ,Drum Stick,51,6,0
Karnataka,Bijapur,6,31,2002,118,Whole Year ,Dry chillies,9,228,135
Karnataka,Bijapur,6,28,2003,128,Whole Year ,Jack Fruit,54,14,159
Karnataka,Bijapur,6,27,2004,113,Whole Year ,Lab-Lab,55,10,0
Karnataka,Bijapur,6,27,2005,112,Whole Year ,Mango,56,2562,4625
Karnataka,Bijapur,6,30,2006,110,Whole Year ,Other Citrus Fruit,58,20,0
Karnataka,Bijapur,6,26,2007,128,Whole Year ,Other Fresh Fruits,59,25,0
Karnataka,Bijapur,6,27,2008,120,Whole Year ,Other Vegetables,60,93,0
Karnataka,Bijapur,6,27,2009,117,Whole Year ,Papaya,61,3,0
Karnataka,Bijapur,6,28,2000,121,Whole Year ,Pome Fruit,62,231,1209
Karnataka,Bijapur,6,27,2001,117,Whole Year ,Pump Kin,71,80,0
Karnataka,Bijapur,6,28,2002,124,Whole Year ,Ribed Guard,65,14,0
Karnataka,Bijapur,6,27,2003,124,Whole Year ,Snak Guard,66,62,0
Karnataka,Bijapur,6,27,2004,124,Whole Year ,Sugarcane,16,5371,422030
Karnataka,Bijapur,6,25,2005,114,Whole Year ,Sweet potato,18,47,642
Karnataka,Bijapur,6,27,2006,111,Whole Year ,Tapioca,19,7,221
Karnataka,Bijapur,6,29,2007,115,Whole Year ,Tomato,67,24,296
Karnataka,Bijapur,6,30,2008,128,Whole Year ,Turmeric,20,5,19
Karnataka,Bijapur,6,28,2009,111,Whole Year ,Water Melon,68,931,0
Karnataka,Bijapur,6,30,2000,113,Whole Year ,Yam,69,6,0
Karnataka,Bijapur,6,27,2001,113,Kharif     ,Arhar/Tur,1,50,31
Karnataka,Bijapur,6,31,2002,123,Kharif     ,Bajra,2,222,294
Karnataka,Bijapur,6,27,2003,117,Kharif     ,Castor seed,5,2,1
Karnataka,Bijapur,6,31,2004,112,Kharif     ,Cotton(lint),8,162,304
Karnataka,Bijapur,6,31,2005,126,Kharif     ,Groundnut,10,34112,90131
Karnataka,Bijapur,6,27,2006,121,Kharif     ,Jowar,11,2,2
Karnataka,Bijapur,6,27,2007,126,Kharif     ,Maize,12,12,19
Karnataka,Bijapur,6,25,2008,130,Kharif     ,Moong(Green Gram),13,1206,512
Karnataka,Bijapur,6,26,2009,119,Kharif     ,Other Kharif pulses,37,892,226
Karnataka,Bijapur,6,27,2000,118,Kharif     ,Ragi,15,1362,3035
Karnataka,Bijapur,6,29,2001,125,Kharif     ,Rice,0,97117,295638
Karnataka,Bijapur,6,27,2002,127,Kharif     ,Sesamum,23,4156,1608
Karnataka,Bijapur,6,30,2003,119,Kharif     ,Sunflower,17,6,8
Karnataka,Bijapur,6,28,2004,121,Kharif     ,Urad,21,4632,1893
Karnataka,Bijapur,6,27,2005,127,Whole Year ,Ash Gourd,41,62,0
Karnataka,Bijapur,6,27,2006,128,Whole Year ,Banana,3,153,5412
Karnataka,Bijapur,6,29,2007,118,Whole Year ,Bhindi,44,592,5175
Karnataka,Bijapur,6,30,2008,116,Whole Year ,Bitter Gourd,45,61,0
Karnataka,Bijapur,6,29,2009,122,Whole Year ,Bottle Gourd,46,4,0
Karnataka,Bijapur,6,27,2009,114,Whole Year ,Brinjal,47,657,9185
Karnataka,Bijapur,6,29,2010,126,Whole Year ,Cashewnut,4,358,124
Karnataka,Bijapur,6,31,2011,118,Whole Year ,Citrus Fruit,49,35,37
Karnataka,Bijapur,6,28,2012,128,Whole Year ,Coconut ,6,4115,27600
Karnataka,Bijapur,6,27,2013,113,Whole Year ,Coriander,7,11,3
Karnataka,Bijapur,6,27,2014,112,Whole Year ,Cucumber,50,45,0
Karnataka,Bijapur,6,30,2015,110,Whole Year ,Drum Stick,51,4,0
Karnataka,Bijapur,6,26,2016,128,Whole Year ,Dry chillies,9,297,158
Karnataka,Bijapur,6,27,2017,120,Whole Year ,Jack Fruit,54,14,135
Karnataka,Bijapur,6,27,2018,117,Whole Year ,Lab-Lab,55,6,0
Karnataka,Bijapur,6,28,2009,121,Whole Year ,Mango,56,2015,5902
Karnataka,Bijapur,6,27,2010,117,Whole Year ,Onion,14,5,45
Karnataka,Bijapur,6,28,2011,124,Whole Year ,Other Citrus Fruit,58,45,0
Karnataka,Bijapur,6,27,2012,124,Whole Year ,Other Fresh Fruits,59,25,0
Karnataka,Bijapur,6,27,2013,124,Whole Year ,Other Vegetables,60,140,0
Karnataka,Bijapur,6,25,2014,114,Whole Year ,Pome Fruit,62,205,1439
Karnataka,Bijapur,6,27,2015,111,Whole Year ,Pump Kin,71,21,0
Karnataka,Bijapur,6,29,2016,115,Whole Year ,Redish,64,8,0
Karnataka,Bijapur,6,30,2017,128,Whole Year ,Ribed Guard,65,11,0
Karnataka,Bijapur,6,28,2018,111,Whole Year ,Snak Guard,66,38,0
Karnataka,Bijapur,6,30,2009,113,Whole Year ,Sugarcane,16,4819,464050
Karnataka,Bijapur,6,27,2010,113,Whole Year ,Sweet potato,18,31,449
Karnataka,Bijapur,6,31,2011,123,Whole Year ,Tapioca,19,4,135
Karnataka,Bijapur,6,27,2012,117,Whole Year ,Tomato,67,59,599
Karnataka,Bijapur,6,31,2013,112,Whole Year ,Turmeric,20,13,54
Karnataka,Bijapur,6,31,2014,126,Whole Year ,Water Melon,68,1586,0
Karnataka,Bijapur,6,27,2015,121,Whole Year ,Yam,69,2,0
Karnataka,Bijapur,6,27,2016,126,Kharif     ,Arhar/Tur,1,33,22
Karnataka,Bijapur,6,25,2017,130,Kharif     ,Bajra,2,26,44
Karnataka,Bijapur,6,26,2018,119,Kharif     ,Castor seed,5,4,1
Karnataka,Bijapur,6,27,2009,118,Kharif     ,Cotton(lint),8,114,223
Karnataka,Bijapur,6,29,2010,125,Kharif     ,Groundnut,10,25137,63376
Karnataka,Bijapur,6,27,2011,127,Kharif     ,Horse-gram,24,82,24
Karnataka,Bijapur,6,30,2012,119,Kharif     ,Jowar,11,2,2
Karnataka,Bijapur,6,28,2013,121,Kharif     ,Maize,12,27,42
Karnataka,Bijapur,6,27,2014,127,Kharif     ,Moong(Green Gram),13,668,266
Karnataka,Bijapur,6,27,2015,128,Kharif     ,Other Kharif pulses,37,598,152
Karnataka,Bijapur,6,29,2016,118,Kharif     ,Ragi,15,855,1578
Karnataka,Bijapur,6,30,2017,116,Kharif     ,Rice,0,101674,307110
Karnataka,Bijapur,6,29,2018,122,Kharif     ,Sesamum,23,2132,773
Karnataka,Bijapur,6,27,2000,114,Kharif     ,Sunflower,17,43,46
Karnataka,Bijapur,6,29,2001,126,Kharif     ,Urad,21,3054,1120
Karnataka,Bijapur,6,31,2002,118,Whole Year ,Banana,3,295,12531
Karnataka,Bijapur,6,28,2003,128,Whole Year ,Cashewnut,4,456,165
Karnataka,Bijapur,6,27,2004,113,Whole Year ,Coconut ,6,4481,28800
Karnataka,Bijapur,6,27,2005,112,Whole Year ,Coriander,7,5,2
Karnataka,Bijapur,6,30,2006,110,Whole Year ,Dry chillies,9,213,142
Karnataka,Bijapur,6,26,2007,128,Whole Year ,Onion,14,6,58
Karnataka,Bijapur,6,27,2008,120,Whole Year ,Sugarcane,16,4174,397085
Karnataka,Bijapur,6,27,2009,117,Whole Year ,Sweet potato,18,37,559
Karnataka,Bijapur,6,28,2000,121,Whole Year ,Tapioca,19,3,124
Karnataka,Bijapur,6,27,2001,117,Whole Year ,Turmeric,20,27,148
Karnataka,Bijapur,6,28,2002,124,Kharif     ,Arhar/Tur,1,29,16
Karnataka,Bijapur,6,27,2003,124,Kharif     ,Bajra,2,12,26
Karnataka,Bijapur,6,27,2004,124,Kharif     ,Castor seed,5,12,2
Karnataka,Bijapur,6,25,2005,114,Kharif     ,Cotton(lint),8,114,241
Karnataka,Bijapur,6,27,2006,111,Kharif     ,Groundnut,10,24316,76853
Karnataka,Bijapur,6,29,2007,115,Kharif     ,Horse-gram,24,65,24
Karnataka,Bijapur,6,30,2008,128,Kharif     ,Jowar,11,1,1
Karnataka,Bijapur,6,28,2009,111,Kharif     ,Moong(Green Gram),13,562,189
Karnataka,Bijapur,6,30,2000,113,Kharif     ,Other Kharif pulses,37,484,162
Karnataka,Bijapur,6,27,2001,113,Kharif     ,Ragi,15,603,993
Karnataka,Bijapur,6,31,2002,123,Kharif     ,Rice,0,114720,293875
Karnataka,Bijapur,6,27,2003,117,Kharif     ,Sesamum,23,2204,1049
Karnataka,Bijapur,6,31,2004,112,Kharif     ,Sunflower,17,46,57
Karnataka,Bijapur,6,31,2005,126,Kharif     ,Urad,21,3792,2305
Karnataka,Bijapur,6,27,2006,121,Rabi       ,Gram,28,2,1
Karnataka,Bijapur,6,27,2007,126,Whole Year ,Banana,3,333,16352
Karnataka,Bijapur,6,25,2008,130,Whole Year ,Cashewnut,4,479,181
Karnataka,Bijapur,6,26,2009,119,Whole Year ,Coconut ,6,4633,500
Karnataka,Bijapur,6,27,2000,118,Whole Year ,Coriander,7,3,1
Karnataka,Bijapur,6,29,2001,125,Whole Year ,Dry chillies,9,383,249
Karnataka,Bijapur,6,27,2002,127,Whole Year ,Sugarcane,16,5902,492445
Karnataka,Bijapur,6,30,2003,119,Whole Year ,Sweet potato,18,23,480
Karnataka,Bijapur,6,28,2004,121,Whole Year ,Turmeric,20,5,28
Karnataka,Bijapur,6,27,2005,127,Kharif     ,Rice,0,103107,395134
Karnataka,Bijapur,6,27,2006,128,Whole Year ,Arhar/Tur,1,14,10
Karnataka,Bijapur,6,29,2007,118,Whole Year ,Bajra,2,32,74
Karnataka,Bijapur,6,30,2008,116,Whole Year ,Banana,3,406,21755
Karnataka,Bijapur,6,29,2009,122,Whole Year ,Cashewnut,4,336,165
Karnataka,Bijapur,6,27,2009,114,Whole Year ,Coconut ,6,3482,441
Karnataka,Bijapur,6,29,2010,126,Whole Year ,Coriander,7,9,3
Karnataka,Bijapur,6,31,2011,118,Whole Year ,Cotton(lint),8,13,35
Karnataka,Bijapur,6,28,2012,128,Whole Year ,Dry chillies,9,116,81
Karnataka,Bijapur,6,27,2013,113,Whole Year ,Garlic,52,2,12
Karnataka,Bijapur,6,27,2014,112,Whole Year ,Gram,28,4,3
Karnataka,Bijapur,6,30,2015,110,Whole Year ,Groundnut,10,21641,89795
Karnataka,Bijapur,6,26,2016,128,Whole Year ,Horse-gram,24,41,24
Karnataka,Bijapur,6,27,2017,120,Whole Year ,Jowar,11,9,17
Karnataka,Bijapur,6,27,2018,117,Whole Year ,Maize,12,5,13
Karnataka,Bijapur,6,28,2009,121,Whole Year ,Moong(Green Gram),13,146,140
Karnataka,Bijapur,6,27,2010,117,Whole Year ,Potato,73,8,119
Karnataka,Bijapur,6,28,2011,124,Whole Year ,Ragi,15,197,398
Karnataka,Bijapur,6,27,2012,124,Whole Year ,Rapeseed &Mustard,38,18,4
Karnataka,Bijapur,6,27,2013,124,Whole Year ,Sesamum,23,553,441
Karnataka,Bijapur,6,25,2014,114,Whole Year ,Sugarcane,16,5394,462746
Karnataka,Bijapur,6,27,2015,111,Whole Year ,Sunflower,17,30,55
Karnataka,Bijapur,6,29,2016,115,Whole Year ,Sweet potato,18,1,17
Karnataka,Bijapur,6,30,2017,128,Whole Year ,Tapioca,19,5,202
Karnataka,Bijapur,6,28,2018,111,Whole Year ,Turmeric,20,2,11
Karnataka,Bijapur,6,30,2009,113,Whole Year ,Urad,21,669,595
Karnataka,Bijapur,6,27,2010,113,Kharif     ,Rice,0,91356,345129
Karnataka,Bijapur,6,31,2011,123,Whole Year ,Arhar/Tur,1,4,3
Karnataka,Bijapur,6,27,2012,117,Whole Year ,Bajra,2,29,76
Karnataka,Bijapur,6,31,2013,112,Whole Year ,Banana,3,339,16184
Karnataka,Bijapur,6,31,2014,126,Whole Year ,Cashewnut,4,310,177
Karnataka,Bijapur,6,27,2015,121,Whole Year ,Castor seed,5,11,2
Karnataka,Bijapur,6,27,2016,126,Whole Year ,Coconut ,6,3519,402
Karnataka,Bijapur,6,25,2017,130,Whole Year ,Coriander,7,4,2
Karnataka,Bijapur,6,26,2018,119,Whole Year ,Cotton(lint),8,12,32
Karnataka,Bijapur,6,27,2009,118,Whole Year ,Dry chillies,9,96,49
Karnataka,Bijapur,6,29,2010,125,Whole Year ,Gram,28,4,3
Karnataka,Bijapur,6,27,2011,127,Whole Year ,Groundnut,10,21863,65522
Karnataka,Bijapur,6,30,2012,119,Whole Year ,Horse-gram,24,46,20
Karnataka,Bijapur,6,28,2013,121,Whole Year ,Jowar,11,16,22
Karnataka,Bijapur,6,27,2014,127,Whole Year ,Maize,12,5,27
Karnataka,Bijapur,6,27,2015,128,Whole Year ,Moong(Green Gram),13,108,63
Karnataka,Bijapur,6,29,2016,118,Whole Year ,Potato,73,1,17
Karnataka,Bijapur,6,30,2017,116,Whole Year ,Ragi,15,157,329
